OrderID,PurchaseDate,CustomerType,Region,ProductColor,ProcessingDays,PaymentMethod,LoyaltyMember,StoreBranch,EmployeeName
ORD101412,2023-09-18,individual,South,White,5,Paypal,No,A,Avery
ORD101413,2023-05-03,Individual,East,Red,7,DebitCard,No,A,Riley
ORD101414,2023-08-30,Corporate,East,Blue,4,DebitCard,No,D,Riley
ORD101415,2023-09-06,CORPORATE,East,Green,10,Paypal,No,C,Riley
ORD101416,2023-04-04,Individual,South,Red,21,CreditCard,No,D,Morgan
ORD101417,2023-08-22,Individual,South,White,6,Cash,No,A,Casey
ORD101418,2023-01-15,INDIVIDUAL,N,Black,4,Cash,No,A,Alex
ORD101419,2023-03-23,CORPORATE,West,Green,5,DebitCard,No,D,Morgan
ORD101420,2023-10-06,individual,South,,6,Paypal,Yes,A,Casey
ORD101421,2023-11-01,Corporate,South,Green,18,Paypal,Yes,C,Jamie
ORD101422,2023-08-04,Individual,East,Blue,20,Paypal,Yes,B,Jamie
ORD101423,2023-11-29,Individual,West,Red,18,CreditCard,Yes,D,Jamie
ORD101424,2023-07-13,CORPORATE,West,Green,3,DebitCard,No,B,Casey
ORD101425,2023-07-29,CORPORATE,East,Blue,6,DebitCard,Yes,B,Riley
ORD101426,2023-01-03,Individual,East,White,17,DebitCard,Yes,B,Jamie
ORD101427,2023-06-25,CORPORATE,N,Black,9,CreditCard,Yes,D,Taylor
ORD101428,2023-05-08,Corporate,South,Red,17,DebitCard,No,A,Jamie
ORD101429,2023-06-01,corporate,East,Yellow,150,Cash,No,C,Avery
ORD101430,2023-04-01,INDIVIDUAL,West,Black,11,DebitCard,No,A,Avery
ORD101431,2023-09-24,Corporate,West,White,8,DebitCard,No,C,Casey
ORD101432,2023-02-12,INDIVIDUAL,South,White,18,DebitCard,Yes,A,Riley
ORD101433,2023-07-13,Corporate,East,Green,12,CreditCard,No,B,Morgan
ORD101434,2023-05-11,Individual,South,Black,20,Cash,No,B,Jamie
ORD101435,2023-05-12,Individual,N,Yellow,11,Cash,Yes,C,Riley
ORD101436,2023-02-05,individual,West,Yellow,19,Paypal,No,D,Riley
ORD101437,2023-12-27,Corporate,East,Blue,17,Paypal,No,A,Jordan
ORD101438,2023-12-16,Individual,South,Blue,8,Cash,No,B,Taylor
ORD101439,2023-07-31,Corporate,norte,Green,13,DebitCard,No,C,Avery
ORD101440,2023-02-09,CORPORATE,South,Red,19,DebitCard,Yes,A,Casey
ORD101441,2023-01-18,Individual,East,Blue,8,DebitCard,Yes,C,Jamie
ORD101442,2023-02-23,Corporate,West,Black,16,CreditCard,Yes,D,Jordan
ORD101443,2023-11-16,INDIVIDUAL,norte,Blue,6,DebitCard,Yes,D,Casey
ORD101444,2023-12-23,corporate,West,Yellow,17,CreditCard,Yes,A,Morgan
ORD101445,2023-08-25,Individual,N,Green,20,Cash,No,D,Taylor
ORD101446,2023-06-15,Corporate,South,,9,DebitCard,Yes,A,Riley
ORD101447,2023-11-21,corporate,norte,Green,10,DebitCard,No,A,Jamie
ORD101448,2023-04-15,CORPORATE,South,Blue,19,Paypal,No,D,Morgan
ORD101449,2023-06-21,Corporate,East,Yellow,19,Cash,No,C,Casey
ORD101450,2023-10-02,INDIVIDUAL,norte,White,12,DebitCard,No,C,Jordan
ORD101451,2023-11-22,Corporate,north,,9,CreditCard,No,A,Casey
ORD101452,2023-06-03,corporate,East,Green,7,Cash,No,B,Avery
ORD101453,2023-07-29,Corporate,West,Red,9,Paypal,No,A,Casey
ORD101454,2023-05-16,Individual,north,White,8,Cash,No,C,Taylor
ORD101455,2023-01-22,CORPORATE,West,Blue,8,CreditCard,No,A,Jamie
ORD101456,2023-07-11,Corporate,N,Yellow,19,Paypal,Yes,C,Morgan
ORD101457,2023-03-05,Corporate,N,Green,235,CreditCard,No,D,Taylor
ORD101458,2023-01-20,Individual,N,Blue,11,Cash,No,A,Jordan
ORD101459,2023-04-07,Corporate,South,Red,11,Paypal,No,A,Riley
ORD101460,2023-12-09,individual,norte,Red,12,CreditCard,Yes,D,Jamie
ORD101461,2023-10-14,Corporate,South,Yellow,12,Cash,No,D,Riley
ORD101462,2023-10-07,Individual,East,White,14,CreditCard,No,B,Taylor
ORD101463,2023-01-01,Corporate,East,Red,13,DebitCard,Yes,D,Jordan
ORD101464,2023-03-11,CORPORATE,East,Black,16,Cash,No,B,Jordan
ORD101465,2023-09-09,Individual,North,Blue,16,Paypal,No,D,Morgan
ORD101466,2023-04-20,CORPORATE,north,Green,99999,Paypal,No,C,Avery
ORD101467,2023-01-05,INDIVIDUAL,West,Blue,4,DebitCard,No,A,Casey
ORD101468,2023-05-16,corporate,N,White,14,CreditCard,No,D,Jordan
ORD101469,2023-03-15,corporate,West,Black,7,CreditCard,No,C,Avery
ORD101470,2023-09-07,Corporate,West,Yellow,162,Paypal,Yes,D,Jordan
ORD101471,2023-08-03,Corporate,norte,Black,9,CreditCard,No,A,Casey
ORD101472,2023-04-17,corporate,North,Yellow,11,Cash,No,D,Alex
ORD101473,2023-08-05,INDIVIDUAL,N,,14,Cash,No,D,Jordan
ORD101474,2023-03-10,individual,East,Black,16,Paypal,No,A,Jamie
ORD101475,2023-09-18,Corporate,East,White,13,Cash,Yes,D,Riley
ORD101476,2023-02-22,corporate,South,Green,9,Paypal,No,A,Riley
ORD101477,2023-05-15,corporate,North,Blue,19,CreditCard,No,B,Taylor
ORD101478,2023-11-21,corporate,East,Green,11,CreditCard,Yes,D,Casey
ORD101479,2023-05-13,INDIVIDUAL,South,Blue,10,CreditCard,Yes,C,Casey
ORD101480,2023-12-13,corporate,north,Yellow,18,DebitCard,Yes,D,Casey
ORD101481,2023-05-19,Individual,South,Green,21,Paypal,No,A,Jamie
ORD101482,2023-08-21,Corporate,East,Yellow,4,Cash,Yes,A,Casey
ORD101483,2023-03-01,Individual,North,Blue,15,CreditCard,Yes,C,Jamie
ORD101484,2023-09-28,individual,North,Blue,18,DebitCard,No,C,Avery
ORD101485,2023-10-24,individual,West,Green,21,Cash,No,A,Avery
ORD101486,2023-04-28,individual,West,White,6,Cash,Yes,B,Riley
ORD101487,2023-10-31,Corporate,East,Red,13,Cash,Yes,B,Morgan
ORD101488,2023-06-12,individual,North,Green,14,CreditCard,Yes,A,Alex
ORD101489,2023-04-19,INDIVIDUAL,N,Black,12,Cash,Yes,B,Casey
ORD101490,2023-01-12,Individual,South,Yellow,7,Paypal,Yes,C,Riley
ORD101491,2023-10-22,individual,N,Red,5,DebitCard,No,B,Alex
ORD101492,2023-07-30,Individual,north,Green,16,Cash,Yes,C,Riley
ORD101493,2023-10-22,Individual,West,Red,7,Cash,No,D,Casey
ORD101494,2023-01-23,Corporate,East,,21,Paypal,No,C,Jamie
ORD101495,2023-08-03,Corporate,East,Blue,5,Cash,No,D,Riley
ORD101496,2023-09-11,Corporate,North,Red,13,CreditCard,No,C,Taylor
ORD101497,2023-07-25,INDIVIDUAL,East,Blue,11,CreditCard,No,C,Alex
ORD101498,2023-05-14,individual,West,Red,12,CreditCard,No,B,Alex
ORD101499,2023-12-22,corporate,norte,Black,7,Cash,No,C,Jamie
ORD101500,2023-12-04,Corporate,South,Blue,5,DebitCard,Yes,A,Avery
ORD101501,2023-11-07,INDIVIDUAL,norte,Blue,13,DebitCard,Yes,D,Alex
ORD101502,2023-11-17,Individual,East,Green,14,Cash,No,D,Morgan
ORD101503,2023-12-21,individual,North,Blue,17,DebitCard,No,C,Jamie
ORD101504,2023-01-02,individual,north,Blue,9,DebitCard,No,A,Alex
ORD101505,2023-10-19,individual,North,Black,17,Cash,No,C,Alex
ORD101506,2023-03-30,Corporate,West,Black,14,CreditCard,No,C,Alex
ORD101507,2023-03-30,Corporate,South,White,11,Cash,No,B,Jamie
ORD101508,2023-09-16,Corporate,West,White,3,CreditCard,No,C,Avery
ORD101509,2023-10-02,corporate,West,Yellow,16,CreditCard,No,C,Taylor
ORD101510,2023-05-23,corporate,north,Blue,18,DebitCard,No,B,Jordan
ORD101511,2023-11-11,Corporate,N,Black,19,DebitCard,No,B,Riley
ORD101512,2023-09-18,CORPORATE,north,White,19,CreditCard,Yes,A,Casey
ORD101513,2023-08-21,Individual,East,Black,21,CreditCard,No,B,Riley
ORD101514,2023-05-19,Individual,West,Green,4,DebitCard,Yes,D,Alex
ORD101515,2023-06-13,Individual,South,Red,13,Paypal,Yes,D,Riley
ORD101516,2023-06-29,Corporate,East,White,18,CreditCard,No,A,Jordan
ORD101517,2023-02-27,corporate,West,Black,13,CreditCard,Yes,C,Jordan
ORD101518,2023-12-28,individual,East,,5,CreditCard,No,A,Alex
ORD101519,2023-05-02,CORPORATE,North,Blue,20,DebitCard,Yes,B,Alex
ORD101520,2023-06-18,Individual,East,Red,20,Cash,No,C,Casey
ORD101521,2023-10-03,CORPORATE,South,Red,19,CreditCard,Yes,A,Avery
ORD101522,2023-08-21,individual,north,Black,5,CreditCard,No,A,Jordan
ORD101523,2023-03-11,Individual,north,Blue,17,CreditCard,Yes,D,Taylor
ORD101524,2023-09-09,INDIVIDUAL,East,Blue,9,Cash,No,A,Jordan
ORD101525,2023-03-05,individual,West,,16,Cash,No,C,Taylor
ORD101526,2023-08-21,individual,South,Blue,17,CreditCard,No,A,Avery
ORD101527,2023-05-17,individual,N,White,7,CreditCard,Yes,A,Riley
ORD101528,2023-04-11,corporate,N,Red,5,Paypal,Yes,B,Morgan
ORD101529,2023-01-11,Corporate,East,White,21,Cash,Yes,A,Taylor
ORD101530,2023-11-25,individual,East,Yellow,19,Paypal,No,C,Casey
ORD101531,2023-08-06,Corporate,West,White,16,CreditCard,No,D,Jamie
ORD101532,2023-10-11,Corporate,North,White,15,CreditCard,No,D,Avery
ORD101533,2023-10-14,individual,North,Blue,3,CreditCard,Yes,D,Riley
ORD101534,2023-03-03,INDIVIDUAL,South,Blue,15,CreditCard,No,D,Alex
ORD101535,2023-02-24,Individual,West,Red,10,DebitCard,No,B,Avery
ORD101536,2023-07-16,Individual,East,Yellow,7,DebitCard,Yes,C,Morgan
ORD101537,2023-05-19,Corporate,West,White,10,DebitCard,No,B,Jordan
ORD101538,2023-01-18,Individual,South,Green,13,Paypal,No,D,Taylor
ORD101539,2023-04-14,Corporate,East,Yellow,9,Cash,Yes,B,Morgan
ORD101540,2023-06-06,Corporate,North,Blue,21,CreditCard,Yes,A,Riley
ORD101541,2023-04-17,Individual,North,Black,21,Cash,Yes,C,Jamie
ORD101542,2023-10-30,Corporate,norte,,7,DebitCard,No,A,Avery
ORD101543,2023-09-15,individual,East,Red,8,CreditCard,Yes,B,Taylor
ORD101544,2023-09-25,CORPORATE,North,Green,20,CreditCard,Yes,A,Casey
ORD101545,2023-02-03,INDIVIDUAL,South,Blue,4,Paypal,No,B,Jordan
ORD101546,2023-09-17,corporate,West,Yellow,20,Cash,Yes,B,Jordan
ORD101547,2023-09-10,Corporate,north,Green,5,Paypal,Yes,C,Taylor
ORD101548,2023-04-16,Individual,South,Blue,13,DebitCard,No,C,Avery
ORD101549,2023-10-08,Corporate,East,Green,9,Cash,Yes,C,Jamie
ORD101550,2023-08-29,CORPORATE,East,Red,8,DebitCard,No,D,Avery
ORD101551,2023-08-15,Corporate,East,Green,11,Paypal,No,C,Alex
ORD101552,2023-11-30,corporate,North,Yellow,9,Paypal,No,A,Alex
ORD101553,2023-07-03,corporate,East,Blue,3,CreditCard,No,C,Jordan
ORD101554,2023-09-20,Individual,West,Black,17,Cash,Yes,C,Riley
ORD101555,2023-04-24,Individual,West,Black,15,Cash,No,C,Riley
ORD101556,2023-04-30,Corporate,South,Red,9,CreditCard,No,B,Jamie
ORD101557,2023-04-20,INDIVIDUAL,West,Blue,17,Cash,No,B,Jordan
ORD101558,2023-07-27,corporate,N,Black,9,DebitCard,No,C,Alex
ORD101559,2023-05-26,CORPORATE,East,White,15,DebitCard,No,B,Jordan
ORD101560,2023-09-01,individual,South,Red,6,Paypal,No,B,Avery
ORD101561,2023-08-19,Individual,East,Red,8,DebitCard,No,D,Taylor
ORD101562,2023-01-08,corporate,South,Blue,21,Cash,No,A,Riley
ORD101563,2023-05-09,individual,East,Yellow,6,CreditCard,No,B,Riley
ORD101564,2023-02-18,corporate,norte,Blue,9,Paypal,No,A,Casey
ORD101565,2023-04-30,INDIVIDUAL,N,Red,18,CreditCard,No,B,Taylor
ORD101566,2023-01-05,Corporate,South,Yellow,14,Paypal,No,C,Casey
ORD101567,2023-11-06,Individual,West,Yellow,13,Paypal,No,B,Jamie
ORD101568,2023-01-07,Corporate,norte,Red,9,CreditCard,No,B,Alex
ORD101569,2023-11-15,INDIVIDUAL,South,Green,281,DebitCard,Yes,A,Jamie
ORD101570,2023-02-27,Corporate,East,Yellow,11,DebitCard,No,C,Jamie
ORD101571,2023-06-28,Individual,East,Blue,17,DebitCard,Yes,D,Alex
ORD101572,2023-04-09,Corporate,East,Blue,15,DebitCard,No,A,Morgan
ORD101573,2023-09-20,corporate,East,White,15,CreditCard,No,C,Morgan
ORD101574,2023-11-23,Individual,East,Blue,6,Cash,Yes,C,Jordan
ORD101575,2023-08-03,Individual,north,Black,12,Paypal,No,A,Morgan
ORD101576,2023-01-12,Individual,South,White,16,CreditCard,No,B,Taylor
ORD101577,2023-04-06,Corporate,West,Red,12,DebitCard,Yes,C,Riley
ORD101578,2023-10-07,Corporate,South,Red,5,DebitCard,No,D,Casey
ORD101579,2023-03-07,Corporate,North,Yellow,15,CreditCard,No,B,Riley
ORD101580,2023-07-22,Individual,South,White,3,Paypal,Yes,A,Jamie
ORD101581,2023-03-10,individual,East,White,11,CreditCard,No,A,Riley
ORD101582,2023-06-28,Corporate,East,Black,13,CreditCard,No,A,Jordan
ORD101583,2023-05-16,INDIVIDUAL,East,Blue,10,Cash,Yes,A,Jamie
ORD101584,2023-03-27,CORPORATE,N,Yellow,3,CreditCard,Yes,D,Alex
ORD101585,2023-01-21,Individual,West,Green,7,Cash,No,D,Avery
ORD101586,2023-05-15,Corporate,South,Green,18,Paypal,No,C,Riley
ORD101587,2023-02-04,INDIVIDUAL,West,Blue,4,CreditCard,Yes,D,Morgan
ORD101588,2023-12-02,INDIVIDUAL,North,Blue,9,CreditCard,Yes,A,Avery
ORD101589,2023-03-29,Corporate,East,Black,12,DebitCard,No,D,Alex
ORD101590,2023-04-30,Corporate,South,Green,16,CreditCard,No,B,Jordan
ORD101591,2023-02-13,CORPORATE,North,Red,16,DebitCard,No,B,Casey
ORD101592,2023-11-09,Individual,norte,Red,19,DebitCard,No,C,Taylor
ORD101593,2023-01-18,Individual,East,White,8,DebitCard,No,A,Morgan
ORD101594,2023-12-01,Corporate,East,Black,6,Paypal,No,D,Alex
ORD101595,2023-07-02,Corporate,West,Red,3,Cash,No,C,Casey
ORD101596,2023-08-19,individual,North,Blue,12,DebitCard,No,C,Avery
ORD101597,2023-08-25,Individual,N,Red,14,CreditCard,No,D,Riley
ORD101598,2023-03-10,Individual,South,White,11,CreditCard,No,C,Morgan
ORD101599,2023-01-04,corporate,East,Yellow,3,DebitCard,No,A,Jamie
ORD101600,2023-05-18,Individual,West,Green,13,DebitCard,No,D,Taylor
ORD101601,2023-05-24,individual,north,Yellow,18,CreditCard,No,B,Riley
ORD101602,2023-02-03,Individual,West,Red,7,DebitCard,Yes,B,Avery
ORD101603,2023-01-11,individual,South,Black,4,Cash,Yes,D,Casey
ORD101604,2023-01-29,Individual,East,Green,19,Cash,No,C,Morgan
ORD101605,2023-12-29,Corporate,norte,Blue,6,Paypal,Yes,C,Riley
ORD101606,2023-12-20,Individual,South,Blue,10,DebitCard,No,B,Taylor
ORD101607,2023-09-11,corporate,East,Green,5,Paypal,Yes,B,Casey
ORD101608,2023-12-20,Individual,North,White,18,Paypal,No,A,Jamie
ORD101609,2023-10-30,Corporate,East,Red,16,Paypal,Yes,C,Avery
ORD101610,2023-12-27,corporate,North,White,20,DebitCard,No,A,Jamie
ORD101611,2023-05-20,Corporate,East,Black,3,Paypal,No,B,Alex
ORD101612,2023-02-21,Corporate,norte,Red,18,Cash,Yes,B,Avery
ORD101613,2023-10-17,individual,South,Blue,11,Paypal,No,B,Jordan
ORD101614,2023-04-21,individual,East,Blue,20,Cash,Yes,B,Alex
ORD101615,2023-03-23,Corporate,West,Black,6,Cash,No,A,Taylor
ORD101616,2023-05-19,CORPORATE,East,Blue,21,DebitCard,No,B,Avery
ORD101617,2023-07-10,Corporate,North,Red,10,Paypal,Yes,D,Alex
ORD101618,2023-05-03,Corporate,norte,Green,7,DebitCard,No,C,Casey
ORD101619,2023-10-10,Corporate,East,Black,5,Cash,Yes,B,Morgan
ORD101620,2023-11-26,INDIVIDUAL,West,Blue,15,CreditCard,No,C,Casey
ORD101621,2023-02-08,Individual,norte,Green,6,Paypal,No,B,Alex
ORD101622,2023-01-31,Corporate,norte,Green,11,DebitCard,No,A,Jordan
ORD101623,2023-11-15,CORPORATE,West,Green,12,CreditCard,No,C,Casey
ORD101624,2023-09-05,Individual,West,Black,17,Paypal,No,A,Casey
ORD101625,2023-11-12,Corporate,East,Blue,19,Paypal,No,B,Casey
ORD101626,2023-06-08,Individual,East,Black,11,DebitCard,No,D,Jordan
ORD101627,2023-02-20,Corporate,norte,Yellow,7,CreditCard,Yes,D,Avery
ORD101628,2023-11-21,Individual,East,Yellow,14,DebitCard,No,D,Casey
ORD101629,2023-03-15,INDIVIDUAL,South,Yellow,21,Paypal,Yes,D,Taylor
ORD101630,2023-03-15,corporate,N,Green,4,Paypal,Yes,D,Jamie
ORD101631,2023-05-22,individual,South,Blue,15,Cash,No,A,Jordan
ORD101632,2023-10-06,Corporate,East,Yellow,9,Paypal,No,D,Taylor
ORD101633,2023-08-27,corporate,north,Green,29,Paypal,No,B,Jordan
ORD101634,2023-01-15,CORPORATE,South,Yellow,4,CreditCard,No,A,Jordan
ORD101635,2023-10-28,Individual,South,Red,10,CreditCard,Yes,A,Avery
ORD101636,2023-10-13,individual,North,White,13,Cash,Yes,D,Jamie
ORD101637,2023-09-01,Individual,South,Yellow,0,Cash,Yes,C,Morgan
ORD101638,2023-03-19,CORPORATE,South,Blue,14,Cash,No,B,Avery
ORD101639,2023-07-19,CORPORATE,West,Green,21,DebitCard,No,A,Avery
ORD101640,2023-05-11,Corporate,South,Black,9,DebitCard,No,B,Taylor
ORD101641,2023-10-22,corporate,West,Black,11,Cash,No,C,Jordan
ORD101642,2023-07-28,Corporate,N,Green,6,DebitCard,No,A,Riley
ORD101643,2023-04-15,Corporate,East,White,19,Paypal,No,B,Jordan
ORD101644,2023-04-04,Individual,West,Red,13,Cash,No,D,Alex
ORD101645,2023-04-01,corporate,norte,Green,117,Cash,No,A,Casey
ORD101646,2023-07-11,Individual,South,White,18,DebitCard,No,A,Morgan
ORD101647,2023-02-10,corporate,East,White,17,CreditCard,Yes,A,Jamie
ORD101648,2023-09-11,corporate,north,Yellow,13,Cash,Yes,A,Riley
ORD101649,2023-06-02,Corporate,North,White,11,DebitCard,Yes,D,Taylor
ORD101650,2023-03-15,Individual,East,Blue,14,DebitCard,No,C,Jordan
ORD101651,2023-04-05,individual,West,White,3,CreditCard,No,C,Casey
ORD101652,2023-05-29,individual,East,Red,7,Cash,No,B,Taylor
ORD101653,2023-01-08,individual,N,Blue,17,CreditCard,Yes,D,Avery
ORD101654,2023-05-16,Individual,South,Red,6,Paypal,No,D,Jamie
ORD101655,2023-12-22,CORPORATE,South,Green,12,CreditCard,No,B,Morgan
ORD101656,2023-11-27,Corporate,N,Red,14,CreditCard,No,D,Alex
ORD101657,2023-12-11,individual,South,Red,16,DebitCard,No,D,Avery
ORD101658,2023-04-20,individual,north,Blue,5,CreditCard,No,A,Morgan
ORD101659,2023-03-30,INDIVIDUAL,West,Red,19,Paypal,Yes,A,Avery
ORD101660,2023-08-03,Corporate,East,Yellow,19,DebitCard,Yes,A,Alex
ORD101661,2023-02-21,Corporate,East,Green,10,Paypal,Yes,D,Taylor
ORD101662,2023-02-25,CORPORATE,north,Red,9,CreditCard,No,D,Morgan
ORD101663,2023-10-01,INDIVIDUAL,norte,Black,14,Paypal,Yes,C,Avery
ORD101664,2023-11-15,CORPORATE,north,White,7,Paypal,No,A,Morgan
ORD101665,2023-01-27,corporate,West,Black,19,CreditCard,No,B,Morgan
ORD101666,2023-01-19,Individual,West,Red,20,CreditCard,Yes,D,Jamie
ORD101667,2023-04-09,CORPORATE,north,Black,10,DebitCard,No,A,Taylor
ORD101668,2023-06-06,Individual,East,Blue,19,DebitCard,Yes,C,Riley
ORD101669,2023-07-15,corporate,South,Blue,8,Cash,No,A,Alex
ORD101670,2023-09-27,individual,East,Red,8,DebitCard,No,C,Morgan
ORD101671,2023-08-09,corporate,South,Black,10,CreditCard,Yes,C,Taylor
ORD101672,2023-02-20,corporate,East,Red,7,Paypal,No,D,Riley
ORD101673,2023-12-19,corporate,West,Blue,16,Paypal,No,C,Casey
ORD101674,2023-07-15,corporate,north,Blue,11,DebitCard,No,C,Jamie
ORD101675,2023-04-21,individual,West,White,15,DebitCard,No,B,Jamie
ORD101676,2023-01-26,Individual,West,Yellow,19,CreditCard,Yes,C,Casey
ORD101677,2023-09-01,INDIVIDUAL,East,Red,265,Paypal,No,B,Taylor
ORD101678,2023-01-07,Individual,South,Yellow,7,Cash,Yes,B,Alex
ORD101679,2023-03-18,Corporate,South,Green,12,Cash,Yes,A,Taylor
ORD101680,2023-10-07,individual,East,Yellow,99999,DebitCard,Yes,A,Taylor
ORD101681,2023-07-24,CORPORATE,East,Red,20,Cash,Yes,D,Jordan
ORD101682,2023-08-18,Corporate,South,White,9,CreditCard,No,D,Riley
ORD101683,2023-12-22,corporate,East,Red,5,Cash,No,D,Jamie
ORD101684,2023-12-01,Individual,North,Yellow,16,DebitCard,No,C,Alex
ORD101685,2023-03-28,corporate,South,Blue,18,CreditCard,No,A,Jordan
ORD101686,2023-01-29,CORPORATE,South,Red,10,Paypal,No,C,Casey
ORD101687,2023-03-19,INDIVIDUAL,N,Red,8,CreditCard,No,A,Taylor
ORD101688,2023-01-18,Corporate,South,Green,15,DebitCard,Yes,C,Casey
ORD101689,2023-01-17,corporate,North,Blue,10,DebitCard,No,D,Jamie
ORD101690,2023-11-01,Individual,East,Black,5,Cash,No,A,Jordan
ORD101691,2023-06-21,Corporate,East,Red,11,Cash,Yes,A,Riley
ORD101692,2023-05-02,individual,N,Yellow,15,Paypal,No,B,Jordan
ORD101693,2023-07-20,Individual,North,Black,21,Paypal,No,A,Alex
ORD101694,2023-08-01,individual,South,Yellow,7,DebitCard,Yes,A,Riley
ORD101695,2023-03-11,Individual,West,Black,7,DebitCard,Yes,C,Taylor
ORD101696,2023-02-05,Individual,West,Yellow,13,DebitCard,Yes,D,Avery
ORD101697,2023-10-20,Individual,North,Red,-6,Paypal,No,B,Avery
ORD101698,2023-07-04,CORPORATE,East,Black,19,DebitCard,No,C,Alex
ORD101699,2023-04-11,Corporate,East,Red,18,Paypal,No,A,Jordan
ORD101700,2023-07-29,CORPORATE,South,Yellow,17,DebitCard,No,C,Riley
ORD101701,2023-10-06,INDIVIDUAL,East,Black,6,CreditCard,No,D,Jordan
ORD101702,2023-10-26,individual,West,Red,17,CreditCard,No,B,Alex
ORD101703,2023-01-16,Corporate,West,Red,13,DebitCard,No,C,Jordan
ORD101704,2023-01-06,INDIVIDUAL,East,Green,4,CreditCard,No,A,Riley
ORD101705,2023-06-23,Individual,South,Black,11,Paypal,No,C,Morgan
ORD101706,2023-08-27,Corporate,South,White,17,Cash,No,A,Jamie
ORD101707,2023-09-01,Individual,norte,Green,8,CreditCard,No,B,Taylor
ORD101708,2023-11-06,Corporate,North,Yellow,18,Cash,No,B,Jamie
ORD101709,2023-06-10,Corporate,West,White,10,CreditCard,Yes,C,Taylor
ORD101710,2023-01-16,Individual,North,Blue,5,Paypal,Yes,B,Riley
ORD101711,2023-01-31,Individual,north,Red,207,CreditCard,No,D,Jordan
ORD101712,2023-02-19,corporate,East,Black,18,CreditCard,Yes,C,Avery
ORD101713,2023-09-11,INDIVIDUAL,South,Black,16,DebitCard,No,A,Riley
ORD101714,2023-05-05,Individual,East,White,6,Cash,No,C,Alex
ORD101715,2023-03-11,CORPORATE,South,Green,11,Cash,Yes,A,Avery
ORD101716,2023-06-20,Individual,South,Blue,11,Paypal,Yes,B,Alex
ORD101717,2023-10-16,Corporate,north,Green,19,Paypal,Yes,A,Jordan
ORD101718,2023-01-07,CORPORATE,West,Red,11,Cash,Yes,A,Taylor
ORD101719,2023-01-14,Individual,North,Red,64,DebitCard,No,A,Jordan
ORD101720,2023-08-25,Individual,East,Black,18,DebitCard,No,A,Taylor
ORD101721,2023-04-21,Individual,South,Blue,18,Cash,No,D,Jordan
ORD101722,2023-11-12,individual,South,Black,16,CreditCard,No,A,Avery
ORD101723,2023-08-25,Individual,South,Green,6,Cash,No,C,Jordan
ORD101724,2023-02-15,Corporate,East,Yellow,271,CreditCard,No,D,Jordan
ORD101725,2023-04-08,Individual,norte,Blue,21,Cash,No,A,Avery
ORD101726,2023-01-18,Corporate,West,Red,19,CreditCard,No,A,Alex
ORD101727,2023-12-02,CORPORATE,N,Blue,15,DebitCard,Yes,A,Taylor
ORD101728,2023-08-20,corporate,North,,6,Cash,Yes,D,Casey
ORD101729,2023-03-29,Corporate,South,Black,6,Paypal,Yes,A,Jordan
ORD101730,2023-03-24,individual,West,Green,6,CreditCard,Yes,A,Jamie
ORD101731,2023-02-17,Corporate,North,Red,10,DebitCard,No,A,Jamie
ORD101732,2023-02-25,Corporate,N,White,16,Paypal,Yes,B,Riley
ORD101733,2023-04-15,INDIVIDUAL,West,Red,4,DebitCard,No,C,Riley
ORD101734,2023-10-04,Individual,West,Blue,17,CreditCard,No,A,Alex
ORD101735,2023-07-14,corporate,West,Yellow,21,Cash,No,C,Morgan
ORD101736,2023-10-17,INDIVIDUAL,South,White,4,DebitCard,No,B,Casey
ORD101737,2023-01-22,Individual,norte,Blue,16,Cash,Yes,B,Alex
ORD101738,2023-09-18,individual,norte,Red,3,Cash,No,A,Morgan
ORD101739,2023-08-30,INDIVIDUAL,West,White,8,DebitCard,Yes,C,Alex
ORD101740,2023-02-08,corporate,norte,Blue,13,DebitCard,No,D,Riley
ORD101741,2023-12-02,Corporate,East,Blue,16,DebitCard,No,A,Jamie
ORD101742,2023-07-19,corporate,South,Yellow,17,Cash,No,D,Jordan
ORD101743,2023-09-11,Individual,North,White,11,Paypal,No,B,Taylor
ORD101744,2023-03-14,INDIVIDUAL,N,Green,14,CreditCard,No,B,Riley
ORD101745,2023-04-06,INDIVIDUAL,West,,10,Paypal,Yes,C,Jordan
ORD101746,2023-03-03,Individual,South,Yellow,4,Cash,Yes,D,Jamie
ORD101747,2023-01-13,individual,North,Blue,11,DebitCard,No,D,Avery
ORD101748,2023-05-10,corporate,South,,8,DebitCard,No,A,Taylor
ORD101749,2023-06-11,Individual,South,Green,20,CreditCard,No,C,Morgan
ORD101750,2023-12-30,Corporate,West,Red,15,CreditCard,Yes,C,Morgan
ORD101751,2023-05-24,Individual,East,Yellow,8,Paypal,No,D,Jamie
ORD101752,2023-07-28,Individual,East,Red,5,Paypal,No,B,Taylor
ORD101753,2023-02-27,individual,South,Blue,20,CreditCard,No,C,Jordan
ORD101754,2023-09-11,CORPORATE,north,Blue,10,Cash,No,B,Jamie
ORD101755,2023-02-26,corporate,norte,Green,12,Paypal,No,A,Morgan
ORD101756,2023-10-19,CORPORATE,north,White,5,DebitCard,Yes,C,Avery
ORD101757,2023-03-27,INDIVIDUAL,East,Yellow,13,DebitCard,No,C,Jamie
ORD101758,2023-10-08,Individual,norte,,8,Cash,Yes,A,Avery
ORD101759,2023-02-05,Corporate,norte,Red,9,CreditCard,Yes,C,Jordan
